median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
349000.00,4.13,52.00,2239.00,420.00,941.00,397.00,34.28,-119.27
385200.00,5.33,32.00,2274.00,406.00,982.00,393.00,34.29,-119.27
323900.00,3.53,33.00,3854.00,982.00,1835.00,894.00,34.29,-119.29
186800.00,3.54,24.00,7637.00,1705.00,4647.00,1623.00,34.30,-119.29
170800.00,2.63,41.00,1445.00,410.00,1052.00,388.00,34.29,-119.30
165300.00,2.37,50.00,3128.00,825.00,2535.00,783.00,34.29,-119.30
160500.00,1.93,26.00,3665.00,932.00,2775.00,870.00,34.29,-119.30
192700.00,3.91,25.00,1092.00,190.00,702.00,215.00,34.31,-119.29
192500.00,2.31,38.00,2387.00,748.00,1537.00,741.00,34.28,-119.29
187500.00,1.60,17.00,1527.00,503.00,688.00,423.00,34.27,-119.30
395500.00,3.60,32.00,3295.00,764.00,1344.00,600.00,34.26,-119.29
359100.00,4.19,23.00,3578.00,753.00,1455.00,649.00,34.26,-119.27
275000.00,2.90,22.00,2486.00,608.00,709.00,523.00,34.23,-119.29
500001.00,6.19,27.00,4742.00,775.00,1682.00,696.00,34.24,-119.29
203800.00,4.09,44.00,1312.00,279.00,668.00,278.00,34.27,-119.27
206300.00,3.18,50.00,1710.00,412.00,915.00,380.00,34.28,-119.27
198400.00,2.38,52.00,459.00,112.00,276.00,107.00,34.27,-119.27
206600.00,3.59,52.00,1577.00,343.00,836.00,335.00,34.27,-119.27
384600.00,4.67,43.00,403.00,77.00,156.00,85.00,34.27,-119.28
166700.00,3.01,44.00,706.00,176.00,399.00,149.00,34.27,-119.28
221200.00,3.50,46.00,679.00,159.00,382.00,143.00,34.27,-119.25
220500.00,3.28,32.00,4071.00,888.00,1900.00,874.00,34.27,-119.24
244500.00,3.81,29.00,3298.00,804.00,1509.00,711.00,34.27,-119.23
214900.00,2.67,30.00,2948.00,827.00,1635.00,750.00,34.26,-119.25
219000.00,4.77,35.00,2532.00,407.00,1338.00,422.00,34.27,-119.25
209000.00,3.73,36.00,1972.00,382.00,1029.00,411.00,34.27,-119.26
212700.00,3.64,40.00,2528.00,572.00,1318.00,549.00,34.27,-119.26
214300.00,4.01,42.00,918.00,204.00,394.00,204.00,34.27,-119.26
275000.00,8.00,28.00,26.00,3.00,29.00,9.00,34.25,-119.23
301800.00,5.68,12.00,15201.00,2418.00,7132.00,2251.00,34.21,-119.25
112500.00,3.28,17.00,629.00,221.00,514.00,186.00,34.24,-119.18
218800.00,3.38,16.00,4609.00,1220.00,2147.00,1007.00,34.23,-119.18
219900.00,3.13,26.00,3175.00,736.00,2460.00,775.00,34.22,-119.19
234300.00,4.50,17.00,3889.00,748.00,2415.00,739.00,34.23,-119.19
198700.00,3.91,15.00,4615.00,1008.00,2549.00,973.00,34.22,-119.18
197100.00,4.19,29.00,4188.00,816.00,2783.00,790.00,34.22,-119.17
143500.00,3.11,33.00,1039.00,256.00,1432.00,272.00,34.21,-119.17
160300.00,1.97,35.00,2183.00,636.00,3504.00,623.00,34.20,-119.16
149300.00,3.02,36.00,2028.00,523.00,2751.00,496.00,34.20,-119.17
106900.00,2.31,40.00,1083.00,319.00,1843.00,349.00,34.20,-119.17
234700.00,3.86,30.00,1096.00,231.00,741.00,229.00,34.21,-119.18
257600.00,4.39,29.00,4039.00,680.00,1677.00,644.00,34.21,-119.18
235400.00,4.22,28.00,4194.00,811.00,2556.00,856.00,34.21,-119.19
224500.00,2.92,27.00,1887.00,487.00,1339.00,428.00,34.21,-119.19
253900.00,2.15,36.00,1293.00,312.00,1128.00,335.00,34.20,-119.19
208200.00,3.82,34.00,3413.00,693.00,2223.00,651.00,34.21,-119.19
213900.00,3.09,46.00,2062.00,484.00,1522.00,469.00,34.21,-119.18
220500.00,3.34,18.00,3620.00,852.00,3171.00,779.00,34.20,-119.19
167400.00,1.70,19.00,2393.00,729.00,1938.00,762.00,34.19,-119.18
170800.00,2.70,21.00,494.00,127.00,489.00,106.00,34.20,-119.18
87500.00,1.56,5.00,384.00,131.00,410.00,149.00,34.19,-119.18
423300.00,4.37,15.00,11403.00,2131.00,3327.00,1585.00,34.17,-119.27
500001.00,6.45,16.00,5297.00,810.00,1489.00,667.00,34.19,-119.23
500001.00,3.69,18.00,6171.00,1490.00,2164.00,1210.00,34.17,-119.23
380400.00,3.75,18.00,6213.00,1188.00,2679.00,1000.00,34.15,-119.23
229500.00,4.74,15.00,3797.00,692.00,2216.00,675.00,34.19,-119.21
242900.00,5.04,15.00,5614.00,989.00,2754.00,994.00,34.19,-119.21
231200.00,4.43,17.00,3332.00,762.00,1797.00,673.00,34.18,-119.22
218500.00,5.00,19.00,9503.00,1769.00,6370.00,1718.00,34.19,-119.20
185400.00,4.22,27.00,1035.00,229.00,782.00,222.00,34.18,-119.20
180500.00,3.22,35.00,2599.00,552.00,2726.00,543.00,34.19,-119.19
181100.00,4.62,32.00,3366.00,677.00,2857.00,669.00,34.18,-119.19
179100.00,2.86,36.00,4519.00,1081.00,4818.00,1061.00,34.19,-119.18
175800.00,3.22,31.00,2636.00,638.00,2695.00,614.00,34.18,-119.18
172400.00,2.91,38.00,3221.00,783.00,2792.00,736.00,34.18,-119.17
185600.00,4.21,34.00,2749.00,539.00,2330.00,559.00,34.17,-119.17
182100.00,3.59,32.00,1567.00,304.00,1482.00,308.00,34.17,-119.17
164900.00,2.67,42.00,1411.00,300.00,1295.00,339.00,34.17,-119.17
188000.00,4.01,25.00,1596.00,321.00,1378.00,308.00,34.17,-119.17
195100.00,3.66,21.00,2361.00,464.00,1146.00,396.00,34.17,-119.17
186800.00,3.23,31.00,1872.00,434.00,1511.00,405.00,34.17,-119.19
187300.00,4.26,35.00,4276.00,767.00,3295.00,708.00,34.17,-119.19
187600.00,3.93,32.00,2388.00,467.00,1746.00,483.00,34.17,-119.18
186200.00,3.65,30.00,2053.00,368.00,1496.00,391.00,34.16,-119.18
191100.00,4.46,27.00,2183.00,364.00,1458.00,388.00,34.17,-119.19
189000.00,3.97,34.00,2610.00,466.00,1543.00,433.00,34.16,-119.19
183400.00,4.42,35.00,2733.00,510.00,1814.00,511.00,34.16,-119.19
450000.00,2.73,32.00,3152.00,596.00,3490.00,526.00,34.15,-119.22
165600.00,2.98,22.00,6465.00,1397.00,2694.00,1370.00,34.18,-119.20
215200.00,3.97,13.00,6103.00,1319.00,2986.00,1212.00,34.18,-119.21
185400.00,3.20,31.00,4175.00,1004.00,3310.00,954.00,34.15,-119.19
160800.00,1.48,27.00,2076.00,681.00,1904.00,647.00,34.15,-119.20
305800.00,4.34,15.00,5778.00,1285.00,1722.00,829.00,34.12,-119.21
167400.00,5.28,12.00,460.00,101.00,405.00,103.00,34.16,-119.18
186000.00,3.96,27.00,1832.00,415.00,1480.00,414.00,34.16,-119.18
192000.00,2.42,22.00,4769.00,1366.00,5534.00,1318.00,34.15,-119.18
205400.00,4.58,17.00,5276.00,1020.00,4066.00,984.00,34.16,-119.17
146100.00,2.61,18.00,2509.00,688.00,3129.00,677.00,34.15,-119.17
206800.00,4.02,16.00,6389.00,1330.00,6242.00,1340.00,34.19,-119.13
194400.00,4.81,22.00,1612.00,334.00,1431.00,335.00,34.17,-119.15
67500.00,2.73,16.00,1593.00,353.00,836.00,357.00,34.17,-119.14
243800.00,2.04,37.00,470.00,105.00,522.00,83.00,34.17,-119.11
175000.00,1.70,28.00,1444.00,508.00,2145.00,437.00,34.19,-119.17
207700.00,4.43,25.00,2202.00,390.00,1415.00,412.00,34.15,-119.14
196600.00,3.95,23.00,3204.00,644.00,2295.00,614.00,34.15,-119.16
280000.00,3.62,17.00,224.00,70.00,147.00,71.00,34.12,-119.16
223900.00,4.13,17.00,7982.00,1603.00,6437.00,1596.00,34.17,-119.16
194300.00,1.60,23.00,2239.00,537.00,784.00,497.00,34.17,-119.15
169300.00,3.10,25.00,3445.00,898.00,5558.00,894.00,34.20,-119.15
189300.00,3.65,15.00,1329.00,282.00,1001.00,284.00,34.25,-119.17
186800.00,4.09,36.00,3511.00,664.00,2965.00,695.00,34.25,-119.15
213200.00,2.76,26.00,5444.00,1293.00,3700.00,1158.00,34.23,-119.16
500001.00,2.57,8.00,243.00,75.00,102.00,80.00,34.23,-119.14
182000.00,2.46,35.00,2028.00,554.00,2252.00,521.00,34.23,-119.12
194100.00,3.56,31.00,737.00,146.00,1436.00,168.00,34.25,-119.12
500001.00,4.58,21.00,1856.00,276.00,863.00,255.00,34.28,-119.04
500001.00,6.91,16.00,3103.00,482.00,1567.00,467.00,34.30,-118.96
391200.00,7.68,21.00,7436.00,984.00,2982.00,988.00,34.24,-119.06
452100.00,5.38,17.00,10214.00,1589.00,3409.00,1327.00,34.24,-119.09
228700.00,3.80,40.00,1498.00,292.00,707.00,249.00,34.26,-119.02
340600.00,6.20,25.00,3344.00,502.00,1483.00,496.00,34.25,-119.03
311900.00,5.93,20.00,7794.00,1192.00,4169.00,1188.00,34.24,-119.04
279600.00,5.43,24.00,4341.00,646.00,1929.00,703.00,34.24,-119.05
284200.00,6.62,9.00,10618.00,1617.00,4830.00,1606.00,34.23,-118.99
232200.00,4.69,11.00,5785.00,1035.00,2760.00,985.00,34.23,-119.01
500001.00,8.91,5.00,10018.00,1233.00,4253.00,1120.00,34.24,-118.94
217000.00,3.97,14.00,15207.00,2924.00,6301.00,2829.00,34.23,-118.96
238100.00,5.69,25.00,3655.00,545.00,1776.00,544.00,34.24,-119.03
271300.00,5.68,16.00,5323.00,795.00,2493.00,779.00,34.23,-119.03
232600.00,5.88,24.00,4650.00,748.00,2374.00,702.00,34.24,-119.02
250800.00,5.28,21.00,3284.00,487.00,1832.00,521.00,34.23,-119.03
214200.00,4.78,24.00,3421.00,656.00,2220.00,645.00,34.22,-119.03
246600.00,5.01,21.00,9807.00,1614.00,4199.00,1554.00,34.23,-119.04
257500.00,5.27,23.00,3471.00,510.00,2002.00,555.00,34.23,-119.06
221700.00,3.02,29.00,3511.00,632.00,2591.00,596.00,34.23,-119.06
222800.00,4.65,18.00,3117.00,583.00,2079.00,545.00,34.22,-119.04
177100.00,3.14,13.00,4175.00,1321.00,2257.00,1271.00,34.22,-119.06
227900.00,4.29,5.00,3634.00,718.00,1317.00,743.00,34.19,-119.00
275000.00,2.89,39.00,143.00,36.00,113.00,33.00,34.19,-119.05
125000.00,7.30,32.00,166.00,22.00,63.00,29.00,34.17,-119.08
319000.00,5.30,11.00,4528.00,729.00,2398.00,684.00,34.21,-119.03
218200.00,3.01,27.00,4357.00,926.00,2110.00,876.00,34.21,-119.05
52500.00,4.02,8.00,40.00,10.00,309.00,16.00,34.22,-119.09
275000.00,5.01,12.00,57.00,22.00,69.00,15.00,34.13,-119.05
293100.00,7.02,18.00,7338.00,1020.00,3419.00,1058.00,34.18,-118.97
162500.00,1.98,16.00,1807.00,346.00,587.00,296.00,34.19,-118.96
258200.00,6.13,16.00,3137.00,462.00,1384.00,436.00,34.18,-118.96
241300.00,5.77,16.00,2476.00,402.00,1251.00,387.00,34.16,-118.98
254900.00,6.10,25.00,2237.00,331.00,1121.00,365.00,34.18,-118.95
344900.00,7.60,9.00,2372.00,312.00,1039.00,321.00,34.17,-118.95
299400.00,6.33,16.00,3746.00,508.00,1556.00,452.00,34.17,-118.94
235600.00,5.57,15.00,1679.00,271.00,928.00,264.00,34.17,-118.94
247600.00,5.30,23.00,2630.00,404.00,1184.00,385.00,34.17,-118.95
291500.00,6.54,21.00,2953.00,419.00,1397.00,410.00,34.16,-118.95
287900.00,6.19,18.00,2730.00,415.00,1248.00,412.00,34.18,-118.93
259300.00,6.35,17.00,2400.00,352.00,1067.00,323.00,34.18,-118.92
294800.00,5.98,17.00,1552.00,246.00,685.00,244.00,34.17,-118.92
500001.00,8.04,3.00,1170.00,148.00,493.00,142.00,34.16,-118.94
176000.00,2.90,17.00,3220.00,716.00,1381.00,733.00,34.18,-118.91
302600.00,5.87,20.00,1288.00,179.00,539.00,181.00,34.18,-118.90
333800.00,7.05,14.00,2627.00,328.00,1121.00,328.00,34.18,-118.90
313800.00,5.36,14.00,4719.00,734.00,1880.00,731.00,34.17,-118.90
410700.00,5.10,15.00,4260.00,746.00,1701.00,669.00,34.17,-118.88
318800.00,4.56,42.00,564.00,96.00,220.00,81.00,34.17,-118.85
399400.00,5.22,18.00,6075.00,1056.00,2571.00,1018.00,34.16,-118.84
358500.00,8.44,17.00,3785.00,494.00,1527.00,507.00,34.15,-118.84
410800.00,10.26,16.00,1509.00,216.00,578.00,235.00,34.16,-118.86
366300.00,8.77,24.00,1999.00,244.00,759.00,247.00,34.14,-118.85
337500.00,7.85,9.00,655.00,110.00,222.00,109.00,34.15,-118.82
233200.00,4.29,16.00,3380.00,731.00,1227.00,641.00,34.15,-118.83
500001.00,10.16,16.00,1316.00,194.00,450.00,173.00,34.14,-118.83
321800.00,6.40,16.00,1956.00,312.00,671.00,319.00,34.14,-118.83
423400.00,8.11,16.00,4109.00,543.00,1409.00,560.00,34.14,-118.85
228800.00,4.67,24.00,2719.00,434.00,1318.00,424.00,34.19,-118.95
239400.00,5.92,24.00,3689.00,585.00,1898.00,581.00,34.18,-118.94
242100.00,5.52,25.00,3502.00,508.00,1713.00,508.00,34.18,-118.94
281300.00,3.89,17.00,2619.00,606.00,1655.00,557.00,34.20,-118.93
130400.00,3.07,16.00,3631.00,974.00,2585.00,923.00,34.19,-118.92
452100.00,7.99,16.00,6510.00,817.00,2304.00,778.00,34.20,-118.90
500001.00,10.06,26.00,1582.00,196.00,573.00,182.00,34.19,-118.90
312000.00,6.76,15.00,5644.00,757.00,2659.00,783.00,34.22,-118.91
264600.00,5.54,20.00,3878.00,665.00,1651.00,591.00,34.22,-118.89
287100.00,6.01,14.00,4242.00,746.00,1858.00,689.00,34.23,-118.87
302700.00,5.76,16.00,2343.00,393.00,2007.00,383.00,34.22,-118.88
305400.00,6.24,14.00,3108.00,451.00,1566.00,434.00,34.22,-118.87
342900.00,7.30,17.00,5593.00,732.00,1992.00,660.00,34.25,-118.85
290900.00,6.48,13.00,5094.00,764.00,2230.00,737.00,34.23,-118.85
232200.00,5.09,26.00,1932.00,280.00,886.00,289.00,34.22,-118.86
251700.00,5.58,26.00,1775.00,295.00,1004.00,323.00,34.22,-118.86
251400.00,6.27,22.00,1230.00,200.00,673.00,195.00,34.22,-118.86
241400.00,4.92,25.00,1328.00,209.00,691.00,228.00,34.21,-118.85
206700.00,3.48,29.00,2195.00,414.00,1360.00,401.00,34.21,-118.85
211800.00,4.16,26.00,3354.00,659.00,2020.00,648.00,34.21,-118.86
274800.00,6.27,22.00,3654.00,517.00,1565.00,518.00,34.22,-118.88
258000.00,6.29,26.00,4439.00,616.00,1881.00,592.00,34.21,-118.87
300000.00,6.59,26.00,1590.00,196.00,654.00,199.00,34.21,-118.88
286800.00,7.00,26.00,1924.00,245.00,775.00,244.00,34.20,-118.87
316000.00,7.34,23.00,4862.00,597.00,1938.00,594.00,34.20,-118.88
309900.00,7.79,26.00,2296.00,275.00,842.00,263.00,34.19,-118.88
264600.00,4.13,32.00,2399.00,384.00,1199.00,390.00,34.20,-118.86
243500.00,6.19,26.00,3135.00,480.00,1474.00,458.00,34.19,-118.86
240700.00,5.52,23.00,2179.00,423.00,1338.00,406.00,34.19,-118.87
228700.00,3.37,16.00,7268.00,1729.00,3232.00,1653.00,34.19,-118.88
212800.00,3.47,21.00,5661.00,1369.00,3188.00,1308.00,34.18,-118.87
173800.00,3.55,11.00,5873.00,1455.00,3089.00,1365.00,34.18,-118.85
187500.00,3.22,16.00,3449.00,820.00,1877.00,816.00,34.17,-118.84
323700.00,6.76,28.00,2040.00,297.00,848.00,280.00,34.20,-118.85
422900.00,6.55,29.00,1326.00,185.00,586.00,187.00,34.19,-118.86
392900.00,6.78,27.00,1931.00,261.00,736.00,244.00,34.19,-118.86
349400.00,6.52,27.00,2287.00,320.00,967.00,321.00,34.19,-118.85
348300.00,6.36,23.00,5647.00,786.00,2050.00,738.00,34.18,-118.83
353900.00,8.14,17.00,4668.00,628.00,1917.00,624.00,34.17,-118.83
500001.00,5.15,35.00,1503.00,263.00,576.00,216.00,34.14,-118.90
428600.00,5.43,17.00,1822.00,438.00,578.00,291.00,34.08,-119.00
357600.00,6.61,4.00,16704.00,2704.00,6187.00,2207.00,34.18,-118.75
325900.00,6.81,18.00,6217.00,858.00,2703.00,834.00,34.17,-118.75
500001.00,10.05,11.00,1177.00,138.00,415.00,119.00,34.18,-118.69
500001.00,8.65,4.00,15572.00,2222.00,5495.00,2152.00,34.19,-118.80
425800.00,8.73,6.00,8803.00,1114.00,3385.00,1010.00,34.23,-118.83
361900.00,7.51,11.00,3170.00,420.00,1418.00,432.00,34.22,-118.84
224700.00,5.24,16.00,4975.00,949.00,2537.00,971.00,34.21,-118.84
282700.00,6.29,16.00,1466.00,196.00,661.00,209.00,34.21,-118.80
214700.00,5.42,25.00,1815.00,281.00,960.00,284.00,34.25,-118.74
222400.00,5.41,22.00,4337.00,673.00,2347.00,636.00,34.26,-118.74
204300.00,4.50,28.00,2405.00,462.00,1011.00,378.00,34.24,-118.70
253000.00,5.40,47.00,1315.00,290.00,581.00,268.00,34.25,-118.64
500001.00,12.54,10.00,3663.00,409.00,1179.00,371.00,34.21,-118.69
320800.00,5.72,4.00,9147.00,1827.00,3950.00,1661.00,34.25,-118.81
401900.00,7.21,17.00,1986.00,249.00,761.00,241.00,34.26,-118.79
264100.00,4.70,12.00,3330.00,600.00,1577.00,584.00,34.27,-118.80
308100.00,6.50,6.00,16222.00,2309.00,6700.00,2080.00,34.24,-118.77
254500.00,6.05,24.00,4072.00,582.00,1834.00,565.00,34.26,-118.78
404700.00,7.78,13.00,1841.00,237.00,833.00,231.00,34.25,-118.78
500001.00,3.34,50.00,187.00,33.00,130.00,35.00,34.27,-118.85
208600.00,5.59,13.00,5591.00,1013.00,3188.00,971.00,34.30,-118.90
242600.00,5.45,6.00,6679.00,1164.00,3196.00,1157.00,34.33,-118.83
194100.00,3.44,28.00,1545.00,371.00,1334.00,318.00,34.29,-118.89
375000.00,3.13,23.00,366.00,62.00,265.00,66.00,34.33,-118.89
195700.00,5.81,30.00,917.00,157.00,678.00,171.00,34.28,-118.89
182100.00,4.05,22.00,3369.00,771.00,2751.00,710.00,34.28,-118.88
280200.00,5.22,6.00,6106.00,1134.00,3246.00,1062.00,34.28,-118.91
321300.00,6.97,5.00,25187.00,3521.00,11956.00,3478.00,34.26,-118.90
196800.00,4.16,20.00,3678.00,684.00,1882.00,694.00,34.28,-118.81
170900.00,3.68,20.00,2743.00,685.00,1798.00,613.00,34.27,-118.78
198500.00,4.58,27.00,1146.00,189.00,595.00,197.00,34.27,-118.79
196400.00,2.71,7.00,3074.00,794.00,1816.00,654.00,34.27,-118.77
209900.00,4.76,10.00,1658.00,310.00,1053.00,333.00,34.27,-118.77
208200.00,4.55,6.00,4685.00,965.00,2180.00,909.00,34.28,-118.77
185200.00,5.11,27.00,1416.00,251.00,1024.00,268.00,34.28,-118.77
187700.00,5.37,26.00,2873.00,480.00,1915.00,475.00,34.28,-118.77
258100.00,6.61,17.00,5512.00,765.00,2734.00,814.00,34.29,-118.75
239900.00,6.21,22.00,3844.00,537.00,1665.00,492.00,34.28,-118.75
266300.00,5.86,21.00,2786.00,342.00,1114.00,322.00,34.28,-118.76
264400.00,5.81,20.00,3495.00,449.00,1629.00,428.00,34.27,-118.75
186600.00,4.69,27.00,1452.00,251.00,928.00,259.00,34.28,-118.75
188000.00,5.17,26.00,966.00,191.00,690.00,191.00,34.27,-118.75
233300.00,5.60,24.00,3241.00,461.00,1567.00,446.00,34.27,-118.75
225000.00,6.13,25.00,3371.00,502.00,1717.00,506.00,34.27,-118.75
179400.00,3.16,26.00,990.00,223.00,719.00,232.00,34.27,-118.71
205300.00,4.56,23.00,4550.00,762.00,2301.00,744.00,34.27,-118.73
215000.00,4.18,23.00,2493.00,522.00,1488.00,505.00,34.27,-118.74
196900.00,5.64,26.00,3038.00,468.00,1825.00,468.00,34.26,-118.77
190400.00,4.57,26.00,1750.00,284.00,962.00,278.00,34.26,-118.76
222100.00,5.40,26.00,1929.00,293.00,1067.00,320.00,34.26,-118.76
198100.00,5.48,26.00,1767.00,265.00,1040.00,250.00,34.26,-118.75
193400.00,5.46,24.00,2234.00,373.00,1325.00,383.00,34.26,-118.75
204100.00,4.87,27.00,3467.00,545.00,1798.00,493.00,34.26,-118.74
221000.00,5.90,21.00,4056.00,637.00,1974.00,634.00,34.28,-118.74
225800.00,5.65,25.00,3409.00,493.00,1699.00,484.00,34.27,-118.73
186600.00,4.65,27.00,2911.00,562.00,1773.00,580.00,34.28,-118.71
196100.00,4.71,25.00,2377.00,491.00,1200.00,439.00,34.28,-118.70
250000.00,3.72,27.00,727.00,136.00,467.00,144.00,34.28,-118.70
223900.00,5.45,17.00,2654.00,478.00,1392.00,451.00,34.28,-118.72
217700.00,5.60,18.00,2229.00,371.00,1283.00,379.00,34.28,-118.72
218600.00,5.74,17.00,3051.00,505.00,1705.00,495.00,34.28,-118.72
235300.00,5.69,21.00,4059.00,598.00,2133.00,634.00,34.28,-118.67
238000.00,5.10,17.00,6488.00,1102.00,3199.00,1070.00,34.28,-118.68
393000.00,7.90,5.00,6123.00,825.00,2440.00,736.00,34.30,-118.67
223000.00,4.70,5.00,6150.00,1265.00,3188.00,1266.00,34.28,-118.68
225200.00,4.06,16.00,4637.00,941.00,2476.00,878.00,34.27,-118.68
209100.00,5.48,26.00,1561.00,212.00,817.00,242.00,34.27,-118.68
191800.00,3.53,15.00,3221.00,659.00,1390.00,607.00,34.27,-118.67
204600.00,4.99,10.00,3753.00,678.00,1859.00,660.00,34.27,-118.67
229200.00,6.08,23.00,1724.00,265.00,934.00,306.00,34.27,-118.65
302000.00,6.32,24.00,2983.00,406.00,1203.00,381.00,34.29,-118.71
221200.00,5.21,21.00,2751.00,493.00,1432.00,483.00,34.29,-118.71
238300.00,4.50,27.00,3536.00,646.00,1837.00,580.00,34.28,-118.70
244100.00,6.14,23.00,2831.00,406.00,1284.00,393.00,34.30,-118.70
229800.00,6.18,25.00,1678.00,252.00,862.00,268.00,34.29,-118.70
236700.00,6.32,23.00,1983.00,280.00,978.00,287.00,34.30,-118.71
227000.00,6.18,27.00,1527.00,220.00,756.00,226.00,34.30,-118.70
335000.00,6.55,20.00,1586.00,187.00,699.00,209.00,34.30,-118.71
325000.00,2.98,45.00,121.00,25.00,67.00,27.00,34.33,-118.68
330000.00,8.28,27.00,534.00,85.00,243.00,77.00,34.33,-118.75
343900.00,7.36,11.00,5451.00,736.00,2526.00,752.00,34.29,-118.73
248000.00,6.04,22.00,3266.00,529.00,1595.00,494.00,34.29,-118.72
276500.00,6.95,8.00,4983.00,754.00,2510.00,725.00,34.29,-118.73
69100.00,1.66,35.00,6418.00,1545.00,3814.00,1496.00,38.59,-121.52
76000.00,1.25,42.00,1822.00,636.00,1372.00,560.00,38.58,-121.51
80200.00,2.76,25.00,5154.00,1105.00,3196.00,1073.00,38.60,-121.53
74800.00,2.08,29.00,2242.00,493.00,1481.00,478.00,38.59,-121.54
67800.00,2.04,40.00,2120.00,504.00,1304.00,464.00,38.59,-121.54
69600.00,1.23,36.00,435.00,95.00,285.00,90.00,38.59,-121.55
225000.00,2.63,34.00,431.00,85.00,391.00,77.00,38.67,-121.63
32500.00,1.64,24.00,938.00,275.00,508.00,253.00,38.58,-121.52
86600.00,2.94,39.00,2438.00,483.00,1103.00,472.00,38.56,-121.53
86200.00,2.89,43.00,2360.00,471.00,1041.00,452.00,38.57,-121.52
74300.00,1.32,30.00,4648.00,1252.00,2524.00,1089.00,38.58,-121.54
82300.00,1.94,32.00,2070.00,561.00,2046.00,523.00,38.58,-121.56
76400.00,1.97,33.00,4988.00,1169.00,2414.00,1075.00,38.58,-121.53
79200.00,2.12,35.00,1316.00,321.00,732.00,336.00,38.58,-121.53
118500.00,4.08,34.00,3395.00,592.00,1518.00,627.00,38.57,-121.53
73100.00,3.05,36.00,1672.00,302.00,969.00,337.00,38.54,-121.54
146900.00,3.90,22.00,2403.00,431.00,1088.00,421.00,38.51,-121.55
115900.00,4.11,10.00,6227.00,1164.00,2909.00,1077.00,38.55,-121.55
141700.00,3.00,43.00,1485.00,270.00,653.00,251.00,38.44,-121.56
156900.00,4.04,37.00,1365.00,276.00,952.00,268.00,38.38,-121.61
310000.00,1.47,7.00,1777.00,513.00,4479.00,504.00,38.54,-121.79
223200.00,4.72,11.00,5121.00,899.00,2258.00,901.00,38.55,-121.80
204300.00,2.96,12.00,10509.00,2186.00,5633.00,2138.00,38.55,-121.78
201800.00,3.14,11.00,15018.00,3008.00,7984.00,2962.00,38.57,-121.76
286000.00,5.96,17.00,1964.00,314.00,808.00,286.00,38.58,-121.81
153600.00,2.89,16.00,2372.00,588.00,1400.00,583.00,38.60,-121.70
326500.00,4.24,13.00,6141.00,1019.00,2553.00,967.00,38.54,-121.67
179100.00,1.73,18.00,3960.00,1151.00,2248.00,1144.00,38.56,-121.74
148500.00,1.64,34.00,2299.00,579.00,1300.00,536.00,38.55,-121.74
130800.00,2.79,34.00,1717.00,393.00,1224.00,387.00,38.55,-121.73
137500.00,1.06,18.00,974.00,317.00,521.00,317.00,38.54,-121.73
145200.00,2.86,30.00,3306.00,629.00,1623.00,648.00,38.56,-121.73
164100.00,4.22,20.00,8627.00,1516.00,4071.00,1466.00,38.56,-121.71
194300.00,3.19,16.00,2790.00,624.00,1386.00,636.00,38.54,-121.72
226500.00,4.62,13.00,6819.00,1158.00,2828.00,1115.00,38.54,-121.70
236200.00,4.73,33.00,2479.00,382.00,979.00,377.00,38.55,-121.75
182600.00,1.73,33.00,6861.00,1820.00,3717.00,1767.00,38.55,-121.74
219400.00,2.06,23.00,8800.00,1857.00,6330.00,1832.00,38.55,-121.76
227700.00,3.75,26.00,4802.00,950.00,2199.00,939.00,38.55,-121.75
123100.00,3.46,47.00,1697.00,318.00,775.00,276.00,38.69,-121.77
107900.00,2.19,43.00,2559.00,598.00,1820.00,591.00,38.68,-121.77
69400.00,1.39,38.00,674.00,178.00,701.00,189.00,38.68,-121.76
122200.00,3.75,8.00,3544.00,691.00,2118.00,678.00,38.69,-121.80
103100.00,2.89,23.00,1755.00,321.00,1061.00,313.00,38.69,-121.79
95800.00,2.68,31.00,2547.00,535.00,1579.00,509.00,38.69,-121.78
120600.00,3.43,11.00,3851.00,892.00,1847.00,747.00,38.68,-121.80
95300.00,2.81,24.00,3794.00,848.00,2225.00,864.00,38.68,-121.79
97800.00,1.98,39.00,2806.00,662.00,1659.00,638.00,38.68,-121.78
172000.00,3.19,11.00,3251.00,623.00,1700.00,615.00,38.67,-121.80
152500.00,1.95,17.00,2875.00,810.00,1876.00,749.00,38.67,-121.79
